SurveyID,Segment_num,Video_time,GPS_time,PISCES_time,Species,Depth_m,Count,Segment_sum,MicroSub1,MicroSub2,Biocover1,Biocover2,Relief,Complexity,Hab_descrip,Species_Comments,SpeciesID,View Pass
H142-CA-V,2,0:01:27,9:20:09,9:19:25,Quillback rockfish,37,1,FALSE,R,R,bare,bare,,2,,,6702,1
H142-CA-V,14,0:07:25,9:26:07,9:25:23,cable/line,72,1,FALSE,M,M,bare,bare,,1,,line,6703,1
H143-CA-V,2,0:00:40,12:33:50,12:33:05,Greenstriped rockfish,135,1,FALSE,M,M,debris,debris,,1,,,6704,2
H143-CA-V,3,0:01:02,12:34:12,12:33:27,Greenstriped rockfish,134,1,FALSE,M,M,debris,debris,,1,,,6705,1
H143-CA-V,3,0:01:17,12:34:27,12:33:42,Yelloweye rockfish,132,1,FALSE,M,M,debris,debris,,2,,,6706,1
H143-CA-V,8,0:03:57,12:37:07,12:36:22,Greenstriped rockfish,126,1,FALSE,M,M,debris,sponge,,2,,,6707,2
H143-CA-V,12,0:05:46,12:38:56,12:38:11,Greenstriped rockfish,112,1,FALSE,M,M,debris,bare,,1,,,6708,2
H143-CA-V,15,0:07:14,12:40:24,12:39:39,Quillback rockfish,103,1,FALSE,R,R,debris,bare,,2,,,6709,1
H143-CA-V,15,0:07:28,12:40:38,12:39:53,Quillback rockfish,101,1,FALSE,R,R,bare,bare,,2,,,6710,1
H143-CA-V,19,0:09:26,12:42:36,12:41:51,Quillback rockfish,96,1,FALSE,R,R,bare,Heterochone calyx,,2,,,6711,2
H143-CA-V,20,0:09:48,12:42:58,12:42:13,Quillback rockfish,85,1,FALSE,R,R,Heterochone calyx,debris,,2,,,6712,2
H143-CA-V,21,0:10:19,12:43:29,12:42:44,Yelloweye rockfish,73,1,FALSE,R,R,Heterochone calyx,debris,,2,,ARH: checked,6713,1
H143-CA-V,22,0:10:55,12:44:05,12:43:20,Quillback rockfish,67,2,FALSE,R,R,Heterochone calyx,debris,,2,,additional QB - KLK,6714,2
H143-CA-V,22,0:10:59,12:44:09,12:43:24,Yelloweye rockfish,65,1,FALSE,R,R,Heterochone calyx,debris,,2,,,6715,1
H143-CA-V,27,0:13:09,12:46:19,12:45:34,Quillback rockfish,55,1,FALSE,R,R,bare,Heterochone calyx,,2,,,6716,1
H143-CA-V,27,0:13:09,12:46:19,12:45:34,Rockfish uniden.,55,1,FALSE,R,R,bare,Heterochone calyx,,2,,behind quilback - yelloweye?,6717,2
H143-CA-V,27,0:13:25,12:46:35,12:45:50,Quillback rockfish,53,1,FALSE,R,R,Heterochone calyx,bare,,3,,,6718,1
H143-CA-V,28,0:13:34,12:46:44,12:45:59,Quillback rockfish,52,2,FALSE,R,R,bare,sponge,,3,,,6719,1
H143-CA-V,28,0:13:54,12:47:04,12:46:19,cable/line,51,1,FALSE,R,R,bare,Heterochone calyx,,3,,line,6720,2
H143-CA-V,28,0:13:55,12:47:05,12:46:20,Quillback rockfish,51,1,FALSE,R,R,bare,Heterochone calyx,,2,,,6721,1
H143-CA-V,28,0:13:58,12:47:08,12:46:23,Yelloweye rockfish,50,1,FALSE,R,R,bare,bare,,3,,,6722,1
H143-CA-V,29,0:14:01,12:47:11,12:46:26,Quillback rockfish,50,1,FALSE,R,B,bare,sponge,,3,,,6723,1
H143-CA-V,29,0:14:03,12:47:13,12:46:28,Quillback rockfish,50,1,FALSE,R,B,bare,sponge,,3,,,6724,1
H143-CA-V,41,0:20:22,12:53:32,12:52:47,Yelloweye rockfish,52,1,FALSE,R,R,Heterochone calyx,debris,,4,,,6725,1
H143-CA-V,42,0:20:31,12:53:41,12:52:56,Yelloweye rockfish,52,1,FALSE,R,R,Heterochone calyx,bare,,2,,,6726,1
H143-CA-V,42,0:20:41,12:53:51,12:53:06,Lingcod,53,1,FALSE,R,R,Heterochone calyx,bare,,2,,,6727,1
H143-CA-V,42,0:20:49,12:53:59,12:53:14,Yelloweye rockfish,52,1,FALSE,R,R,bare,Heterochone calyx,,2,,,6728,1
H143-CA-V,44,0:21:40,12:54:50,12:54:05,Quillback rockfish,51,2,FALSE,R,B,bare,bare,,3,,,6729,1
H143-CA-V,44,0:21:41,12:54:51,12:54:06,Quillback rockfish,51,1,FALSE,R,B,bare,bare,,3,,,6730,2
H143-CA-V,44,0:21:53,12:55:03,12:54:18,Quillback rockfish,52,1,FALSE,R,B,bare,bare,,3,,,6731,1
H143-CA-V,45,0:22:15,12:55:25,12:54:40,Quillback rockfish,52,1,FALSE,R,R,bare,bare,,2,,More visible @ 22:20,6732,2
H143-CA-V,50,0:24:35,12:57:45,12:57:00,Rockfish uniden.,51,1,FALSE,R,M,bare,bare,,2,,,6733,2
H143-CA-V,64,0:31:45,13:04:55,13:04:10,Quillback rockfish,47,1,FALSE,R,M,bare,bare,,2,,,6734,2
H143-CA-V,64,0:31:49,13:04:59,13:04:14,Quillback rockfish,46,1,FALSE,R,M,bare,bare,,2,,,6735,2
H143-CA-V,65,0:32:14,13:05:24,13:04:39,Quillback rockfish,44,1,FALSE,R,M,bare,encrusting organism complex,,2,,,6736,2
H143-CA-V,65,0:32:28,13:05:38,13:04:53,Lingcod,45,1,FALSE,R,M,bare,encrusting organism complex,,2,,ARH: checked,6737,1
H143-CA-V,69,0:34:19,13:07:29,13:06:44,Quillback rockfish,46,1,FALSE,R,M,bare,bare,,2,,,6738,1
H143-CA-V,69,0:34:23,13:07:33,13:06:48,Quillback rockfish,45,1,FALSE,R,M,bare,bare,,2,,,6739,1
H143-CA-V,69,0:34:25,13:07:35,13:06:50,Quillback rockfish,45,1,FALSE,R,M,bare,bare,,2,,,6740,1
H143-CA-V,69,0:34:28,13:07:38,13:06:53,Greenstriped rockfish,46,1,FALSE,R,M,bare,bare,,2,,,6741,1
H143-CA-V,72,0:35:36,13:08:46,13:08:01,Quillback rockfish,40,1,FALSE,R,M,bare,bare,,2,,,6742,1
H143-CA-V,72,0:35:49,13:08:59,13:08:14,Quillback rockfish,39,2,FALSE,R,M,bare,bare,,2,,,6743,1
H143-CA-V,72,0:35:50,13:09:00,13:08:15,Copper rockfish,39,1,FALSE,R,M,bare,bare,,2,,Changed a QB to a copper - KLK,6744,2
H144-CA-V,1,0:00:41,13:19:41,13:19:42,Yelloweye rockfish,118,1,,R,R,debris,sponge,,2,debris is dead sponge,,,1
H144-CA-V,4,0:02:26,13:21:26,13:21:27,Yelloweye rockfish,110,1,,R,R,debris,sponge,,2,debris is dead sponge,ARH: checked,,1
H144-CA-V,7,0:03:47,13:22:47,13:22:48,Lingcod,111,1,,R,R,bare,bare,,2,,,,1
H144-CA-V,12,0:06:02,13:25:02,13:25:03,Quillback rockfish,115,1,,R,R,debris,sponge,,2,debris is dead sponge,,,1
H144-CA-V,17,0:08:33,13:27:33,13:27:34,Yelloweye rockfish,104,1,,R,R,debris,sponge,,2,debris is dead sponge,,,1
H144-CA-V,23,0:11:42,13:30:42,13:30:43,Quillback rockfish,96,1,,R,R,debris,sponge,,2,debris is dead sponge,,,2
H144-CA-V,23,0:11:52,13:30:52,13:30:53,Quillback rockfish,96,1,,R,R,debris,sponge,,2,debris is dead sponge,,,1
H144-CA-V,24,0:12:08,13:31:08,13:31:09,Quillback rockfish,96,1,,R,R,debris,sponge,,2,debris is dead sponge,,,1
H144-CA-V,25,0:12:59,13:31:59,13:32:00,Quillback rockfish,97,1,,R,R,debris,Heterochone calyx,,2,debris is dead sponge,,,1
H144-CA-V,27,0:13:49,13:32:49,13:32:50,Yelloweye rockfish,100,1,,R,R,debris,Heterochone calyx,,2,debris is dead sponge,,,1
H144-CA-V,29,0:14:42,13:33:42,13:33:43,Yelloweye rockfish,101,1,,R,R,debris,sponge,,2,debris is dead sponge,,,1
H144-CA-V,29,0:14:54,13:33:54,13:33:55,Quillback rockfish,102,1,,R,R,debris,sponge,,2,debris is dead sponge,,,1
H144-CA-V,32,0:16:01,13:35:01,13:35:02,Greenstriped rockfish,100,1,,R,R,Heterochone calyx,debris,,2,debris is dead sponge,,,1
H144-CA-V,34,0:17:29,13:36:29,13:36:30,Quillback rockfish,103,1,,R,R,Heterochone calyx,debris,,2,debris is dead sponge,,,1
H144-CA-V,34,0:17:29,13:36:29,13:36:30,Yelloweye rockfish,103,2,,R,R,Heterochone calyx,debris,,2,debris is dead sponge,,,1
H144-CA-V,43,0:21:43,13:40:43,13:40:44,Yelloweye rockfish,96,1,,R,R,debris,Heterochone calyx,,2,debris is dead sponge,,,1
H144-CA-V,45,0:22:31,13:41:31,13:41:32,Quillback rockfish,99,1,,R,R,debris,Heterochone calyx,,2,debris is dead sponge,,,1
H144-CA-V,45,0:22:52,13:41:52,13:41:53,Yelloweye rockfish,98,1,,R,R,debris,Heterochone calyx,,2,debris is dead sponge,ARH: checked,,1
H144-CA-V,47,0:23:36,13:42:36,13:42:37,Yelloweye rockfish,93,1,,R,R,debris,Heterochone calyx,,2,debris is dead sponge,,,1
H144-CA-V,47,0:23:56,13:42:56,13:42:57,Yelloweye rockfish,91,1,,R,R,Heterochone calyx,debris,,2,debris is dead sponge,,,1
H144-CA-V,48,0:24:26,13:43:26,13:43:27,Quillback rockfish,87,1,,R,R,debris,Heterochone calyx,,2,debris is dead sponge,,,1
H144-CA-V,49,0:24:56,13:43:56,13:43:57,Quillback rockfish,83,1,,R,R,debris,sponge,,2,debris is dead sponge,,,1
H144-CA-V,50,0:25:03,13:44:03,13:44:04,Yelloweye rockfish,81,1,,R,R,debris,Heterochone calyx,,2,debris is dead sponge,,,1
H144-CA-V,50,0:25:09,13:44:09,13:44:10,Quillback rockfish,80,1,,R,R,debris,bare,,2,debris is dead sponge,,,1
H144-CA-V,50,0:25:10,13:44:10,13:44:11,Quillback rockfish,79,1,,R,R,debris,Heterochone calyx,,2,debris is dead sponge,,,1
H144-CA-V,56,0:28:08,13:47:08,13:47:09,Yelloweye rockfish,74,1,,M,M,debris,sponge,,2,debris is dead sponge,,,1
H144-CA-V,56,0:28:21,13:47:21,13:47:22,Quillback rockfish,74,1,,R,M,debris,sponge,,2,debris is dead sponge,,,1
H144-CA-V,56,0:28:27,13:47:27,13:47:28,Yelloweye rockfish,74,1,,R,M,debris,sponge,,2,debris is dead sponge,,,1
H144-CA-V,56,0:28:27,13:47:27,13:47:28,Quillback rockfish,75,3,,R,M,debris,sponge,,2,debris is dead sponge,,,1
H144-CA-V,56,0:28:26,13:47:26,13:47:27,Yelloweye rockfish,74,1,,M,R,debris,sponge,,2,debris is dead sponge,,,1
H144-CA-V,57,0:28:44,13:47:44,13:47:45,Quillback rockfish,73,1,,R,M,debris,Heterochone calyx,,2,debris is dead sponge,,,1
H144-CA-V,57,0:28:50,13:47:50,13:47:51,Quillback rockfish,72,1,,R,R,Heterochone calyx,debris,,2,debris is dead sponge,,,1
H144-CA-V,57,0:28:53,13:47:53,13:47:54,Yelloweye rockfish,71,2,,R,M,Heterochone calyx,debris,,2,debris is dead sponge,,,2
H144-CA-V,59,0:29:46,13:48:46,13:48:47,Yelloweye rockfish,68,1,,R,R,debris,Heterochone calyx,,2,debris is dead sponge,,,1
H144-CA-V,59,0:29:51,13:48:51,13:48:52,Quillback rockfish,66,1,,R,R,debris,Heterochone calyx,,2,debris is dead sponge,,,1
H145-CA-V,21,0:10:15,13:59:06,13:58:17,Quillback rockfish,96,1,FALSE,M,M,bare,bare,,1,,,6780,1
H145-CA-V,21,0:10:17,13:59:08,13:58:19,Quillback rockfish,96,1,FALSE,M,M,bare,bare,,1,,,6781,1
H145-CA-V,22,0:10:47,13:59:38,13:58:49,Lingcod,96,1,FALSE,M,M,bare,bare,,1,,ARH: checked,6782,1
H145-CA-V,57,0:28:00,14:16:51,14:16:02,fishing debris,102,1,FALSE,M,M,bare,bare,,1,,piece of net,6783,1
H146-CA-V,2,0:01:17,10:50:36,10:49:48,Rockfish uniden.,77,1,FALSE,M,R,bare,sponge,,1,,Greenstriped?,6784,1
H146-CA-V,8,0:04:04,10:53:23,10:52:35,Quillback rockfish,75,1,FALSE,M,C,sponge,debris,,2,,,6785,1
H146-CA-V,8,0:04:08,10:53:27,10:52:39,Greenstriped rockfish,75,1,FALSE,M,C,sponge,debris,,2,,ARH: checked,6786,1
H146-CA-V,16,0:08:23,10:57:42,10:56:54,Quillback rockfish,77,1,FALSE,R,M,bare,sponge,,2,,,6787,1
H146-CA-V,17,0:08:51,10:58:10,10:57:22,Greenstriped rockfish,78,1,FALSE,M,M,bare,sponge,,2,,,6788,1
H146-CA-V,19,0:09:55,10:59:14,10:58:26,Quillback rockfish,80,1,FALSE,R,M,bare,sponge,,2,,,6789,1
H146-CA-V,34,0:17:19,11:06:38,11:05:50,Quillback rockfish,80,1,FALSE,M,P,bare,bare,,1,,,6790,1
H146-CA-V,34,0:17:20,11:06:39,11:05:51,Quillback rockfish,79,1,FALSE,M,P,bare,bare,,1,,,6791,1
H146-CA-V,34,0:17:25,11:06:44,11:05:56,Yelloweye rockfish,79,1,FALSE,M,P,bare,bare,,1,,,6792,1
H146-CA-V,34,0:17:29,11:06:48,11:06:00,Quillback rockfish,79,2,FALSE,M,P,bare,bare,,1,,additional QB - KLK,6793,2
H146-CA-V,35,0:17:39,11:06:58,11:06:10,Greenstriped rockfish,79,1,FALSE,R,R,debris,sponge,,2,,,6794,1
H146-CA-V,35,0:17:40,11:06:59,11:06:11,Quillback rockfish,79,1,FALSE,R,R,debris,sponge,,2,,,6795,1
H146-CA-V,36,0:18:03,11:07:22,11:06:34,Yelloweye rockfish,76,1,FALSE,R,R,sponge,debris,,2,,,6796,1
H146-CA-V,36,0:18:04,11:07:23,11:06:35,Yelloweye rockfish,76,1,FALSE,R,R,sponge,debris,,2,,,6797,1
H146-CA-V,36,0:18:23,11:07:42,11:06:54,Quillback rockfish,75,1,FALSE,R,R,sponge,debris,,2,,,6798,2
H146-CA-V,37,0:18:45,11:08:04,11:07:16,Quillback rockfish,76,1,FALSE,R,R,sponge,debris,,2,,,6799,1
H146-CA-V,48,0:24:00,11:13:19,11:12:31,Quillback rockfish,90,1,FALSE,M,M,debris,sponge,,2,,,6803,1
H146-CA-V,48,0:24:05,11:13:24,11:12:36,Quillback rockfish,90,1,FALSE,M,M,debris,sponge,,2,,bottom,6804,1
H146-CA-V,48,0:24:07,11:13:26,11:12:38,Quillback rockfish,90,1,FALSE,M,R,debris,sponge,,2,,,6805,1
H146-CA-V,48,0:24:08,11:13:27,11:12:39,Quillback rockfish,90,2,FALSE,M,R,debris,sponge,,2,,,6806,1
H146-CA-V,48,0:24:16,11:13:35,11:12:47,Quillback rockfish,90,1,FALSE,M,M,debris,sponge,,2,,,6807,1
H146-CA-V,50,0:25:00,11:14:19,11:13:31,Lingcod,91,1,FALSE,M,M,debris,sponge,,2,,,6808,1
H146-CA-V,51,0:25:44,11:15:03,11:14:15,Quillback rockfish,91,1,FALSE,M,P,debris,sponge,,2,,,6809,1
H146-CA-V,51,0:25:58,11:15:17,11:14:29,Lingcod,90,1,FALSE,M,P,debris,sponge,,2,,,6810,1
H146-CA-V,53,0:26:39,11:15:58,11:15:10,Greenstriped rockfish,90,1,FALSE,M,P,debris,bare,,2,,,6811,2
H146-CA-V,55,0:27:52,11:17:11,11:16:23,Rockfish uniden.,86,1,FALSE,M,M,debris,sponge,,2,,puget?,6812,2
H147-CA-V,5,0:02:19,10:18:25,10:17:39,Quillback rockfish,72,1,FALSE,M,R,bare,sponge,,2,,,6813,1
H147-CA-V,9,0:04:09,10:20:15,10:19:29,Quillback rockfish,74,1,FALSE,R,R,bare,sponge,,2,,in heterochone sponge,6814,1
H147-CA-V,9,0:04:27,10:20:33,10:19:47,Quillback rockfish,75,1,FALSE,R,R,bare,sponge,,2,,,6815,1
H147-CA-V,13,0:06:09,10:22:15,10:21:29,Quillback rockfish,78,1,FALSE,R,M,bare,bare,,2,,,6816,1
H147-CA-V,13,0:06:13,10:22:19,10:21:33,Greenstriped rockfish,79,1,FALSE,R,M,bare,bare,,2,,,6817,2
H147-CA-V,14,0:06:33,10:22:39,10:21:53,Rockfish uniden.,82,1,FALSE,R,R,bare,bare,,2,,greenstripe?,6818,1
H147-CA-V,14,0:06:38,10:22:44,10:21:58,Greenstriped rockfish,81,1,FALSE,R,R,bare,bare,,2,,,6819,1
H147-CA-V,14,0:06:53,10:22:59,10:22:13,Greenstriped rockfish,82,2,FALSE,R,R,bare,bare,,2,,,6820,1
H147-CA-V,27,0:13:09,10:29:15,10:28:29,Yelloweye rockfish,88,1,FALSE,R,R,bare,Aphrocallistes vastus,,2,,,6821,1
H147-CA-V,27,0:13:21,10:29:27,10:28:41,Yelloweye rockfish,87,1,FALSE,R,R,bare,Aphrocallistes vastus,,2,,,6822,1
H147-CA-V,29,0:14:02,10:30:08,10:29:22,Greenstriped rockfish,81,1,FALSE,M,R,bare,Rhabdocalyptus spp.,,2,,ARH: checked,6823,1
H147-CA-V,30,0:14:34,10:30:40,10:29:54,Quillback rockfish,78,1,FALSE,R,M,bare,sponge,,2,,,6824,1
H147-CA-V,30,0:14:48,10:30:54,10:30:08,Greenstriped rockfish,77,1,FALSE,R,M,bare,sponge,,2,,,6825,1
H147-CA-V,38,0:18:57,10:35:03,10:34:17,Quillback rockfish,76,1,FALSE,M,M,bare,Rhabdocalyptus spp.,,2,,,6826,1
H147-CA-V,46,0:22:46,10:38:52,10:38:06,Lingcod,80,1,FALSE,M,R,bare,sponge,,1,,,6827,1
H147-CA-V,59,0:29:11,10:45:17,10:44:31,Yelloweye rockfish,82,1,FALSE,M,R,bare,sponge,,2,,2 yelloweye left; one outside capture zone; ARH: checked,6828,2
H147-CA-V,59,0:29:17,10:45:23,10:44:37,Yelloweye rockfish,82,1,FALSE,M,R,bare,sponge,,2,,ARH: checked,6829,1
H147-CA-V,60,0:29:50,10:45:56,10:45:10,Greenstriped rockfish,81,1,FALSE,M,R,bare,sponge,,2,,,6830,2
H148-CA-V,1,0:00:38,11:04:27,11:03:39,Greenstriped rockfish,115,1,FALSE,M,M,bare,bare,,1,,,6831,1
H148-CA-V,3,0:01:50,11:05:39,11:04:51,Quillback rockfish,114,1,FALSE,M,M,bare,bare,,1,,,6832,1
H148-CA-V,10,0:05:15,11:09:04,11:08:16,Greenstriped rockfish,118,1,FALSE,M,M,bare,bare,,1,,,6833,1
H148-CA-V,12,0:06:19,11:10:08,11:09:20,Rockfish uniden.,122,1,FALSE,M,M,debris,bare,,2,,"Changed to Puget - KLK; ARH: changed from PSRF, possible sharpchin",6834,2
H148-CA-V,12,0:06:21,11:10:10,11:09:22,Quillback rockfish,122,1,FALSE,M,M,debris,bare,,2,,,6835,1
H148-CA-V,12,0:06:21,11:10:10,11:09:22,Yelloweye rockfish,122,1,FALSE,M,M,debris,bare,,2,,,6836,1
H148-CA-V,13,0:06:36,11:10:25,11:09:37,Greenstriped rockfish,123,1,FALSE,M,M,debris,bare,,2,,,6837,2
H148-CA-V,18,0:09:07,11:12:56,11:12:08,Yelloweye rockfish,122,1,FALSE,R,R,bare,debris,,2,,,6838,1
H148-CA-V,23,0:11:59,11:15:48,11:15:00,Quillback rockfish,125,1,FALSE,R,R,bare,bare,,2,,,6839,1
H148-CA-V,26,0:13:10,11:16:59,11:16:11,Yelloweye rockfish,127,1,FALSE,R,R,bare,bare,,2,,,6840,1
H148-CA-V,27,0:13:40,11:17:29,11:16:41,Rockfish uniden.,127,1,FALSE,R,R,bare,bare,,2,,,6841,2
H148-CA-V,28,0:14:04,11:17:53,11:17:05,Quillback rockfish,127,1,FALSE,R,R,bare,bare,,2,,,6842,1
H148-CA-V,28,0:14:19,11:18:08,11:17:20,Yelloweye rockfish,127,1,FALSE,M,R,bare,debris,,2,,ARH: checked,6843,1
H148-CA-V,29,0:14:55,11:18:44,11:17:56,Yelloweye rockfish,128,1,FALSE,M,R,bare,debris,,2,,,6844,1
H148-CA-V,30,0:15:18,11:19:07,11:18:19,Greenstriped rockfish,129,1,FALSE,M,R,bare,bare,,2,,,6845,1
H148-CA-V,31,0:15:49,11:19:38,11:18:50,Greenstriped rockfish,130,1,FALSE,M,M,bare,bare,,1,,,6846,1
H148-CA-V,34,0:17:14,11:21:03,11:20:15,Quillback rockfish,138,1,FALSE,M,M,bare,bare,,2,,,6847,1
H149-CA-V,3,0:01:49,13:00:35,12:59:50,Greenstriped rockfish,91,1,FALSE,M,M,bare,bare,,1,,,6848,1
H149-CA-V,9,0:04:44,13:03:30,13:02:45,Greenstriped rockfish,91,1,FALSE,M,M,bare,bare,,1,,,6849,1
H149-CA-V,11,0:05:39,13:04:25,13:03:40,Greenstriped rockfish,92,1,FALSE,M,M,bare,bare,,1,,,6850,1
H149-CA-V,12,0:06:26,13:05:12,13:04:27,Greenstriped rockfish,93,1,FALSE,M,M,bare,bare,,1,,,6851,1
H149-CA-V,16,0:08:17,13:07:03,13:06:18,Yelloweye rockfish,90,1,FALSE,M,B,bare,bare,,2,,,6852,1
H149-CA-V,18,0:09:06,13:07:52,13:07:07,Greenstriped rockfish,89,1,FALSE,M,M,bare,bare,,2,,,6853,1
H149-CA-V,19,0:09:49,13:08:35,13:07:50,Lingcod,87,1,FALSE,M,M,bare,bare,,1,,,6854,1
H149-CA-V,19,0:09:52,13:08:38,13:07:53,Unidentified fish,87,1,FALSE,M,M,bare,bare,,1,,ARH: checked,6855,1
H149-CA-V,20,0:10:25,13:09:11,13:08:26,Lingcod,85,1,FALSE,M,M,bare,bare,,1,,ARH: checked,6856,1
H149-CA-V,22,0:11:00,13:09:46,13:09:01,Greenstriped rockfish,81,1,FALSE,M,M,bare,bare,,1,,,6857,1
H149-CA-V,22,0:11:10,13:09:56,13:09:11,Greenstriped rockfish,81,2,FALSE,M,M,bare,bare,,1,,,6858,1
H149-CA-V,22,0:11:25,13:10:11,13:09:26,Greenstriped rockfish,80,1,FALSE,M,M,bare,bare,,2,,,6859,1
H149-CA-V,23,0:11:46,13:10:32,13:09:47,Greenstriped rockfish,80,1,FALSE,M,M,bare,bare,,1,,ARH: checked,6860,1
H149-CA-V,23,0:11:49,13:10:35,13:09:50,Greenstriped rockfish,80,1,FALSE,M,M,bare,bare,,2,,,6861,1
H149-CA-V,23,0:11:56,13:10:42,13:09:57,Greenstriped rockfish,80,2,FALSE,M,M,bare,bare,,1,,,6862,1
H149-CA-V,26,0:13:26,13:12:12,13:11:27,Greenstriped rockfish,75,1,FALSE,M,M,bare,Rhabdocalyptus spp.,,1,,,6863,1
H149-CA-V,27,0:13:49,13:12:35,13:11:50,Sculpin uniden.,74,1,FALSE,M,M,bare,bare,,1,,possible threadfin,6864,1
H149-CA-V,28,0:14:09,13:12:55,13:12:10,Greenstriped rockfish,73,1,FALSE,M,M,bare,Rhabdocalyptus spp.,,1,,,6865,1
H149-CA-V,30,0:15:09,13:13:55,13:13:10,Greenstriped rockfish,70,1,FALSE,M,M,bare,bare,,1,,,6866,1
H149-CA-V,35,0:17:30,13:16:16,13:15:31,Greenstriped rockfish,66,1,FALSE,M,M,bare,bare,,1,,,6867,1
H149-CA-V,39,0:19:40,13:18:26,13:17:41,Yelloweye rockfish,67,1,FALSE,M,R,bare,Rhabdocalyptus spp.,,2,,,6868,1
H149-CA-V,41,0:20:30,13:19:16,13:18:31,Quillback rockfish,68,1,FALSE,R,M,bare,bare,,2,,,6869,1
H149-CA-V,44,0:22:29,13:21:15,13:20:30,Rockfish uniden.,70,1,FALSE,M,R,bare,debris,,2,,ARH: possible greenstriped,6870,1
H149-CA-V,45,0:22:36,13:21:22,13:20:37,Quillback rockfish,70,1,FALSE,M,M,bare,bare,,1,,,6871,1
H149-CA-V,49,0:24:48,13:23:34,13:22:49,Greenstriped rockfish,75,1,FALSE,M,M,bare,bare,,1,,,6872,1
H149-CA-V,50,0:25:25,13:24:11,13:23:26,Greenstriped rockfish,77,1,FALSE,R,R,bare,bare,,1,,,6874,1
H149-CA-V,53,0:26:38,13:25:24,13:24:39,Greenstriped rockfish,80,2,FALSE,M,R,bare,bare,,1,,,6875,1
H149-CA-V,53,0:26:48,13:25:34,13:24:49,Greenstriped rockfish,80,1,FALSE,M,M,bare,bare,,1,,,6876,1
H149-CA-V,54,0:27:11,13:25:57,13:25:12,Greenstriped rockfish,81,1,FALSE,M,M,bare,bare,,1,,,6877,1
H149-CA-V,54,0:27:19,13:26:05,13:25:20,Greenstriped rockfish,82,1,FALSE,M,M,bare,bare,,1,,,6878,1
H149-CA-V,54,0:27:29,13:26:15,13:25:30,Quillback rockfish,83,1,FALSE,M,M,bare,bare,,1,,,6879,1
H149-CA-V,55,0:27:37,13:26:23,13:25:38,Greenstriped rockfish,83,1,FALSE,M,M,bare,bare,,1,,,6880,1
H153-CA-V,13,0:06:03,9:13:16,9:12:27,Quillback rockfish,70,1,FALSE,M,M,bare,bare,,1,,,6882,1
H153-CA-V,13,0:06:05,9:13:18,9:12:29,Quillback rockfish,70,2,FALSE,M,M,bare,bare,,1,,,6883,1
H153-CA-V,13,0:06:05,9:13:18,9:12:29,Copper rockfish,70,1,FALSE,M,M,bare,bare,,1,,,6884,1
H153-CA-V,13,0:06:16,9:13:29,9:12:40,Quillback rockfish,70,4,FALSE,M,M,bare,bare,,1,,,6885,1
H153-CA-V,13,0:06:19,9:13:32,9:12:43,Greenstriped rockfish,71,1,FALSE,M,M,bare,bare,,1,,,6886,1
H153-CA-V,14,0:06:35,9:13:48,9:12:59,Greenstriped rockfish,72,1,FALSE,M,M,bare,bare,,2,,,6887,1
H153-CA-V,15,0:07:00,9:14:13,9:13:24,Copper rockfish,71,1,FALSE,M,M,bare,bare,,1,,,6888,1
H153-CA-V,15,0:07:07,9:14:20,9:13:31,Quillback rockfish,70,4,FALSE,M,M,bare,bare,,1,,,6889,1
H153-CA-V,15,0:07:12,9:14:25,9:13:36,Quillback rockfish,70,1,FALSE,M,M,bare,bare,,1,,,6890,1
H153-CA-V,25,0:12:08,9:19:21,9:18:32,Greenstriped rockfish,79,1,FALSE,M,M,bare,bare,,1,,,6891,2
H153-CA-V,36,0:17:35,9:24:48,9:23:59,Lingcod,85,1,FALSE,M,M,bare,bare,,1,,,6892,1
H153-CA-V,36,0:17:55,9:25:08,9:24:19,Quillback rockfish,85,2,FALSE,M,M,bare,bare,,1,,,6893,1
H153-CA-V,37,0:18:10,9:25:23,9:24:34,Greenstriped rockfish,86,1,FALSE,M,B,bare,bare,,1,,,6894,1
H153-CA-V,37,0:18:24,9:25:37,9:24:48,Quillback rockfish,88,1,FALSE,M,B,bare,bare,,2,,,6895,1
H153-CA-V,38,0:18:37,9:25:50,9:25:01,Quillback rockfish,90,1,FALSE,M,M,bare,bare,,2,,,6896,1
H153-CA-V,38,0:18:43,9:25:56,9:25:07,Lingcod,91,1,FALSE,M,M,bare,bare,,1,,ARH: checked,6897,1
H153-CA-V,55,0:27:02,9:34:15,9:33:26,Yelloweye rockfish,111,1,FALSE,M,B,bare,bare,,2,,,6898,1
H153-CA-V,61,0:30:15,9:37:28,9:36:39,Yelloweye rockfish,123,1,FALSE,M,M,bare,bare,,2,,,6899,1
H153-CA-V,61,0:30:27,9:37:40,9:36:51,Greenstriped rockfish,124,1,FALSE,M,B,bare,sponge,,2,,,6900,1
H153-CA-V,72,0:35:55,9:43:08,9:42:19,Greenstriped rockfish,146,1,FALSE,M,M,bare,bare,,1,,,6901,1
H155-CA-V,2,0:01:13,10:22:39,10:21:52,cable/line,49,1,FALSE,M,M,bare,bare,,1,,line,6903,1
H155-CA-V,2,0:01:16,10:22:42,10:21:55,cable/line,49,1,FALSE,M,M,bare,bare,,1,,line,6904,1
H155-CA-V,6,0:03:29,10:24:55,10:24:08,Lingcod,51,1,FALSE,M,M,bare,bare,,1,,,6905,1
H155-CA-V,27,0:13:44,10:35:10,10:34:23,Greenstriped rockfish,56,1,FALSE,M,M,bare,bare,,1,,,6906,1
