SurveyID,Segment_num,Laser_width,Screen_width,Off_bottom,MacroSub1,MacroSub2,Biocover 1,Biocover 2,Hab_descrip,Video_time,GPS_time,PISCES_time,Lat_deg,Lat_decmin,Long_deg,Long_decmin,Depth,Habitat_Comments
H143-CA-V,18,1.6,36,0,R,R,bare,bare,4,0:08:30,12:41:40,12:40:55,,,,,99,
H143-CA-V,19,0.8,36,0,R,R,bare,Heterochone calyx,4,0:09:01,12:42:11,12:41:26,,,,,100,
H143-CA-V,20,1.0,36,0,R,R,Heterochone calyx,debris,4,0:09:30,12:42:40,12:41:55,,,,,95,
H143-CA-V,21,0.5,36,0,R,R,Heterochone calyx,debris,4,0:09:59,12:43:09,12:42:24,,,,,80,
H143-CA-V,22,0.7,36,0,R,R,Heterochone calyx,debris,4,0:10:30,12:43:40,12:42:55,,,,,72,
H143-CA-V,23,0.7,36,0,R,R,Heterochone calyx,debris,4,0:11:00,12:44:10,12:43:25,,,,,65,
H143-CA-V,24,0.5,36,0,R,R,Heterochone calyx,debris,4,0:11:30,12:44:40,12:43:55,,,,,59,
H143-CA-V,25,,,-1,,,,,,0:12:00,12:45:10,12:44:25,,,,,,
H143-CA-V,26,0.5,36,0,R,R,Heterochone calyx,debris,4,0:12:30,12:45:40,12:44:55,,,,,59,
H143-CA-V,27,0.9,36,0,R,R,bare,Heterochone calyx,4,0:13:02,12:46:12,12:45:27,,,,,55,
H143-CA-V,28,0.6,36,0,R,R,bare,sponge,3,0:13:30,12:46:40,12:45:55,,,,,52,"Some rhabdocalyptus, heterochone"
H143-CA-V,29,,,-1,,,,,,0:14:00,12:47:10,12:46:25,,,,,,
H143-CA-V,30,,,-1,,,,,,0:14:30,12:47:40,12:46:55,,,,,,
H143-CA-V,31,,,-1,,,,,,0:15:00,12:48:10,12:47:25,,,,,,
H143-CA-V,32,,,-1,,,,,,0:15:30,12:48:40,12:47:55,,,,,,
H143-CA-V,33,,,-1,,,,,,0:16:00,12:49:10,12:48:25,,,,,,
H143-CA-V,34,,,-1,,,,,,0:16:30,12:49:40,12:48:55,,,,,,
H143-CA-V,35,,,-1,,,,,,0:17:00,12:50:10,12:49:25,,,,,,
H143-CA-V,36,,,-1,,,,,,0:17:30,12:50:40,12:49:55,,,,,,
H143-CA-V,37,,,-1,,,,,,0:18:00,12:51:10,12:50:25,,,,,,
H143-CA-V,38,,,-1,,,,,,0:18:30,12:51:40,12:50:55,,,,,,
H143-CA-V,39,,,-1,,,,,,0:19:00,12:52:10,12:51:25,,,,,,
H143-CA-V,40,,,-1,,,,,,0:19:30,12:52:40,12:51:55,,,,,,
H143-CA-V,41,,,-1,,,,,,0:20:00,12:53:10,12:52:25,,,,,,
H143-CA-V,42,,,-1,,,,,,0:20:30,12:53:40,12:52:55,,,,,,
H143-CA-V,43,0.5,36,0,R,B,bare,bare,3,0:21:00,12:54:10,12:53:25,,,,,52,
H143-CA-V,44,0.5,36,0,R,B,bare,bare,3,0:21:30,12:54:40,12:53:55,,,,,52,
H143-CA-V,45,0.9,36,0,R,R,bare,bare,3,0:22:00,12:55:10,12:54:25,,,,,52,
H143-CA-V,46,0.8,36,0,R,M,bare,sponge,3,0:22:30,12:55:40,12:54:55,,,,,52,"Some rhabdocalyptus, heterochone, and aphrocallistes"
H143-CA-V,47,0.5,36,0,M,M,bare,bare,2,0:23:00,12:56:10,12:55:25,,,,,52,
H143-CA-V,48,0.7,36,0,M,R,bare,bare,2,0:23:30,12:56:40,12:55:55,,,,,52,
H143-CA-V,49,2.0,36,0,M,R,bare,bare,2,0:24:00,12:57:10,12:56:25,,,,,51,
H143-CA-V,50,1.3,36,0,R,M,bare,bare,3,0:24:30,12:57:40,12:56:55,,,,,51,
H143-CA-V,51,,,-1,,,,,,0:25:00,12:58:10,12:57:25,,,,,,
H143-CA-V,52,1.0,36,0,M,M,bare,bare,2,0:25:30,12:58:40,12:57:55,,,,,52,
H143-CA-V,53,1.0,36,0,M,M,bare,bare,2,0:26:00,12:59:10,12:58:25,,,,,52,
H143-CA-V,54,0.8,36,0,M,M,bare,bare,2,0:26:33,12:59:43,12:58:58,,,,,51,
H143-CA-V,55,0.5,36,0,M,M,bare,bare,2,0:27:00,13:00:10,12:59:25,,,,,51,
H143-CA-V,56,1.7,36,0,M,M,bare,bare,2,0:27:30,13:00:40,12:59:55,,,,,51,
H143-CA-V,57,1.6,36,0,M,M,bare,bare,2,0:28:00,13:01:10,13:00:25,,,,,50,
H143-CA-V,58,2.5,36,0,M,M,bare,bare,2,0:28:30,13:01:40,13:00:55,,,,,50,
H143-CA-V,59,1.2,36,0,M,M,bare,bare,2,0:29:00,13:02:10,13:01:25,,,,,49,
H143-CA-V,60,2.2,36,0,M,M,bare,bare,2,0:29:30,13:02:40,13:01:55,,,,,48,
H143-CA-V,61,0.6,36,0,M,M,bare,bare,2,0:30:00,13:03:10,13:02:25,,,,,47,
H143-CA-V,62,1.3,36,0,M,M,bare,bare,2,0:30:30,13:03:40,13:02:55,,,,,47,
H143-CA-V,63,0.8,36,0,M,M,bare,bare,2,0:31:00,13:04:10,13:03:25,,,,,48,
H143-CA-V,64,0.5,36,0,R,M,bare,bare,2,0:31:30,13:04:40,13:03:55,,,,,47,
H143-CA-V,65,0.6,36,0,R,M,bare,encrusting organism complex,3,0:32:00,13:05:10,13:04:25,,,,,44,
H143-CA-V,66,0.8,36,0,R,M,bare,encrusting organism complex,3,0:32:30,13:05:40,13:04:55,,,,,46,
H143-CA-V,67,,,-1,,,,,,0:33:00,13:06:10,13:05:25,,,,,,
H143-CA-V,68,0.5,36,0,R,M,bare,encrusting organism complex,3,0:33:30,13:06:40,13:05:55,,,,,45,
H143-CA-V,69,0.5,36,0,R,M,bare,bare,2,0:34:00,13:07:10,13:06:25,,,,,46,
H143-CA-V,70,0.5,36,0,R,M,encrusting organism complex,bare,3,0:34:30,13:07:40,13:06:55,,,,,46,
H143-CA-V,71,0.8,36,0,R,M,bare,bare,3,0:35:02,13:08:12,13:07:27,,,,,40,
H143-CA-V,72,0.8,36,0,R,M,bare,bare,3,0:35:30,13:08:40,13:07:55,,,,,39,Last full segment
H143-CA-V,73,,,0,,,,,,0:36:00,13:09:10,13:08:25,,,,,,end of transect
H144-CA-V,1,0.7,36,,R,R,debris,sponge,4,0:00:30,131930,131931,,,,,118,Some heterochone and aphrocallistes
H144-CA-V,2,0.6,36,0,R,R,debris,sponge,4,0:01:00,13:20:00,13:20:01,,,,,116,Some heterochone and aphrocallistes
H144-CA-V,3,0.7,36,0,R,R,debris,sponge,4,0:01:30,13:20:30,13:20:31,,,,,112,Some heterochone and aphrocallistes
H144-CA-V,4,1.0,36,0,R,R,debris,sponge,4,0:02:00,13:21:00,13:21:01,,,,,110,Some heterochone and aphrocallistes
H144-CA-V,5,1.0,36,0,R,R,debris,sponge,4,0:02:30,13:21:30,13:21:31,,,,,110,Some heterochone and aphrocallistes
H144-CA-V,6,0.9,36,0,R,R,debris,sponge,4,0:03:00,13:22:00,13:22:01,,,,,111,Some heterochone and aphrocallistes
H144-CA-V,7,1.2,36,0,R,R,bare,bare,4,0:03:30,13:22:30,13:22:31,,,,,111,
H144-CA-V,8,1.7,36,0,R,R,debris,sponge,4,0:04:00,13:23:00,13:23:01,,,,,112,Some heterochone and aphrocallistes
H144-CA-V,9,0.7,36,0,R,R,debris,sponge,4,0:04:30,13:23:30,13:23:31,,,,,113,Some  heterochone and aphrocallistes
H144-CA-V,10,1.5,36,0,R,R,debris,sponge,4,0:05:00,13:24:00,13:24:01,,,,,115,"Some rhabdocalyptus, heterochone, and aphrocallistes"
H144-CA-V,11,0.7,36,0,R,R,debris,sponge,4,0:05:30,13:24:30,13:24:31,,,,,117,"Some rhabdocalyptus, heterochone, and aphrocallistes"
H144-CA-V,12,1.2,36,0,R,R,debris,sponge,4,0:06:00,13:25:00,13:25:01,,,,,115,"Some rhabdocalyptus, heterochone, and aphrocallistes"
H144-CA-V,13,0.9,36,0,R,R,debris,sponge,4,0:06:30,13:25:30,13:25:31,,,,,115,Some heterochone and aphrocallistes
H144-CA-V,14,0.8,36,0,R,R,debris,sponge,4,0:07:00,13:26:00,13:26:01,,,,,114,Some heterochone and aphrocallistes
H144-CA-V,15,1.3,36,0,R,R,debris,sponge,4,0:07:30,13:26:30,13:26:31,,,,,113,Some heterochone and aphrocallistes
H144-CA-V,16,0.7,36,0,R,R,debris,sponge,4,0:08:00,13:27:00,13:27:01,,,,,109,Some heterochone and aphrocallistes
H144-CA-V,17,1.3,36,0,R,R,debris,sponge,4,0:08:30,13:27:30,13:27:31,,,,,104,Some heterochone and aphrocallistes
H144-CA-V,18,,,-1,,,,,,0:09:00,13:28:00,13:28:01,,,,,,Stationary
H144-CA-V,19,3.3,36,0,M,R,debris,debris,4,0:09:30,13:28:30,13:28:31,,,,,100,
H144-CA-V,20,1.4,36,0,R,R,debris,sponge,4,0:10:00,13:29:00,13:29:01,,,,,97,Some heterochone and aphrocallistes
H144-CA-V,21,1.4,36,0,R,R,debris,sponge,4,0:10:30,13:29:30,13:29:31,,,,,95,Some heterochone and aphrocallistes
H144-CA-V,22,0.8,36,0,R,R,debris,sponge,4,0:11:00,13:30:00,13:30:01,,,,,94,
H144-CA-V,23,1.2,36,0,R,R,debris,sponge,4,0:11:30,13:30:30,13:30:31,,,,,96,Some heterochone and aphrocallistes
H144-CA-V,24,0.8,36,0,R,R,debris,sponge,4,0:12:00,13:31:00,13:31:01,,,,,96,
H144-CA-V,25,1.2,36,0,R,R,debris,Heterochone calyx,4,0:12:30,13:31:30,13:31:31,,,,,96,
H144-CA-V,26,2.4,36,0,R,R,debris,Heterochone calyx,4,0:13:00,13:32:00,13:32:01,,,,,97,
H144-CA-V,27,1.5,36,0,R,R,debris,Heterochone calyx,4,0:13:30,13:32:30,13:32:31,,,,,99,
H144-CA-V,28,1.0,36,0,R,R,debris,Heterochone calyx,4,0:14:00,13:33:00,13:33:01,,,,,101,
H144-CA-V,29,1.4,36,0,R,R,debris,sponge,4,0:14:30,13:33:30,13:33:31,,,,,100,Some heterochone and aphrocallistes
H144-CA-V,30,1.0,36,0,R,R,debris,sponge,4,0:15:00,13:34:00,13:34:01,,,,,102,Some heterochone and aphrocallistes
H144-CA-V,31,0.6,36,0,R,R,debris,sponge,4,0:15:30,13:34:30,13:34:31,,,,,100,Some heterochone and aphrocallistes
H144-CA-V,32,1.4,36,0,R,R,debris,sponge,4,0:16:00,13:35:00,13:35:01,,,,,99,Some heterochone and aphrocallistes
H144-CA-V,33,0.6,36,0,R,R,debris,Heterochone calyx,4,0:16:32,13:35:32,13:35:33,,,,,101,
H144-CA-V,34,1.0,36,0,R,R,Heterochone calyx,debris,4,0:17:00,13:36:00,13:36:01,,,,,103,
H144-CA-V,35,1.0,36,0,R,R,Heterochone calyx,debris,4,0:17:30,13:36:30,13:36:31,,,,,104,
H144-CA-V,36,0.7,36,0,R,R,Heterochone calyx,debris,4,0:18:00,13:37:00,13:37:01,,,,,102,
H144-CA-V,37,1.0,36,0,R,R,debris,Heterochone calyx,4,0:18:30,13:37:30,13:37:31,,,,,99,
H144-CA-V,38,2.0,36,0,R,R,debris,Heterochone calyx,4,0:19:00,13:38:00,13:38:01,,,,,97,
H144-CA-V,39,1.6,36,0,R,R,debris,Heterochone calyx,4,0:19:30,13:38:30,13:38:31,,,,,96,
H144-CA-V,40,2.1,36,0,R,R,debris,bare,4,0:20:00,13:39:00,13:39:01,,,,,95,
H144-CA-V,41,1.2,36,0,R,R,debris,Heterochone calyx,4,0:20:30,13:39:30,13:39:31,,,,,95,
H144-CA-V,42,1.8,36,0,R,R,debris,sponge,4,0:21:00,13:40:00,13:40:01,,,,,95,
H144-CA-V,43,0.8,36,0,R,R,debris,Heterochone calyx,4,0:21:30,13:40:30,13:40:31,,,,,96,
H144-CA-V,44,0.9,36,0,R,R,debris,Heterochone calyx,4,0:22:00,13:41:00,13:41:01,,,,,97,
H144-CA-V,45,1.3,36,0,R,R,debris,Heterochone calyx,4,0:22:30,13:41:30,13:41:31,,,,,98,
H144-CA-V,46,1.0,36,0,R,R,debris,Heterochone calyx,4,0:23:00,13:42:00,13:42:01,,,,,98,
H144-CA-V,47,0.8,36,0,R,R,debris,Heterochone calyx,4,0:23:30,13:42:30,13:42:31,,,,,95,
H144-CA-V,48,1.2,36,0,R,R,debris,Heterochone calyx,4,0:24:01,13:43:01,13:43:02,,,,,91,
H144-CA-V,49,0.9,36,0,R,R,debris,sponge,3,0:24:30,13:43:30,13:43:31,,,,,87,Some heterochone and aphrocallistes
H144-CA-V,50,0.9,36,0,R,R,debris,Heterochone calyx,4,0:25:00,13:44:00,13:44:01,,,,,82,
H144-CA-V,51,1.2,36,0,R,R,debris,sponge,4,0:25:30,13:44:30,13:44:31,,,,,76,"Some rhabdocalyptus, heterochone, and aphrocallistes"
H144-CA-V,52,1.5,36,0,M,R,debris,sponge,3,0:26:00,13:45:00,13:45:01,,,,,71,"Some rhabdocalyptus, heterochone, and aphrocallistes"
H144-CA-V,53,1.2,36,0,M,R,debris,sponge,3,0:26:30,13:45:30,13:45:31,,,,,70,"Some rhabdocalyptus, heterochone, and aphrocallistes"
H144-CA-V,54,,,-1,,,,,,0:27:00,13:46:00,13:46:01,,,,,,
H144-CA-V,55,0.5,36,0,M,M,debris,sponge,3,0:27:30,13:46:30,13:46:31,,,,,72,"Some rhabdocalyptus, heterochone, and aphrocallistes"
H144-CA-V,56,0.8,36,0,M,R,debris,sponge,3,0:28:00,13:47:00,13:47:01,,,,,74,"Some rhabdocalyptus, heterochone, and aphrocallistes"
H144-CA-V,57,0.6,36,0,R,M,Heterochone calyx,debris,4,0:28:30,13:47:30,13:47:31,,,,,75,
H144-CA-V,58,2.0,36,0,R,R,debris,Heterochone calyx,4,0:29:00,13:48:00,13:48:01,,,,,71,
H144-CA-V,59,0.7,36,0,R,R,debris,Heterochone calyx,4,0:29:30,13:48:30,13:48:31,,,,,72,Last full segment
H144-CA-V,60,,,0,,,,,,0:30:00,13:49:00,13:49:01,,,,,,end of transect
H145-CA-V,1,3.5,36,0,M,M,bare,sponge,2,0:00:00,13:48:51,13:48:02,,,,,93,Some rhabdocalyptus and aphrocallistes
H145-CA-V,2,3.7,36,0,M,M,bare,sponge,2,0:00:30,13:49:21,13:48:32,,,,,92,Some rhabdocalyptus and aphrocallistes
H145-CA-V,3,1.6,36,0,M,M,bare,sponge,2,0:01:00,13:49:51,13:49:02,,,,,92,Some rhabdocalyptus and aphrocallistes
H145-CA-V,4,2.5,36,0,M,M,bare,sponge,2,0:01:30,13:50:21,13:49:32,,,,,90,Some rhabdocalyptus and aphrocallistes
H145-CA-V,5,2.5,36,0,M,M,bare,sponge,1,0:02:00,13:50:51,13:50:02,,,,,90,Some rhabdocalyptus and aphrocallistes
H145-CA-V,6,2.7,36,0,M,M,bare,sponge,1,0:02:30,13:51:21,13:50:32,,,,,90,Some rhabdocalyptus and aphrocallistes
H145-CA-V,7,1.5,36,0,M,M,bare,sponge,2,0:03:00,13:51:51,13:51:02,,,,,91,Some rhabdocalyptus and aphrocallistes
H145-CA-V,8,2.0,36,0,M,M,bare,sponge,2,0:03:30,13:52:21,13:51:32,,,,,92,Some rhabdocalyptus and aphrocallistes
H145-CA-V,9,1.7,36,0,M,M,bare,bare,2,0:04:00,13:52:51,13:52:02,,,,,92,
H145-CA-V,10,1.5,36,0,M,M,bare,bare,2,0:04:30,13:53:21,13:52:32,,,,,91,
H145-CA-V,11,1.4,36,0,M,M,bare,bare,2,0:05:00,13:53:51,13:53:02,,,,,93,
H145-CA-V,12,0.7,36,0,M,M,bare,bare,2,0:05:30,13:54:21,13:53:32,,,,,93,
H145-CA-V,13,1.7,36,0,M,M,bare,bare,2,0:06:00,13:54:51,13:54:02,,,,,94,
H145-CA-V,14,2.8,36,0,M,M,bare,bare,2,0:06:30,13:55:21,13:54:32,,,,,94,
H145-CA-V,15,1.8,36,0,M,M,bare,bare,2,0:07:00,13:55:51,13:55:02,,,,,94,
H145-CA-V,16,3.0,36,0,M,M,bare,bare,2,0:07:30,13:56:21,13:55:32,,,,,94,
H145-CA-V,17,,,-1,,,,,,0:08:00,13:56:51,13:56:02,,,,,,
H145-CA-V,18,,,-1,,,,,,0:08:30,13:57:21,13:56:32,,,,,,
H145-CA-V,19,2.3,36,0,M,M,bare,bare,2,0:09:00,13:57:51,13:57:02,,,,,93,
H145-CA-V,20,1.5,36,0,M,M,bare,bare,2,0:09:30,13:58:21,13:57:32,,,,,94,
H145-CA-V,21,1.3,36,0,M,M,bare,bare,2,0:10:00,13:58:51,13:58:02,,,,,95,
H145-CA-V,22,1.5,36,0,M,M,bare,bare,2,0:10:30,13:59:21,13:58:32,,,,,96,
H145-CA-V,23,2.8,36,0,M,M,bare,bare,2,0:11:00,13:59:51,13:59:02,,,,,96,
H145-CA-V,24,2.8,36,0,M,M,bare,bare,2,0:11:30,14:00:21,13:59:32,,,,,96,
H145-CA-V,25,2.9,36,0,M,M,bare,bare,2,0:12:00,14:00:51,14:00:02,,,,,95,
H145-CA-V,26,3.6,36,0,M,M,bare,bare,2,0:12:30,14:01:21,14:00:32,,,,,95,
H145-CA-V,27,2.3,36,0,M,M,bare,bare,2,0:13:00,14:01:51,14:01:02,,,,,95,
H145-CA-V,28,1.8,36,0,M,M,bare,bare,2,0:13:30,14:02:21,14:01:32,,,,,95,
H145-CA-V,29,2.0,36,0,M,M,bare,bare,2,0:14:00,14:02:51,14:02:02,,,,,96,
H145-CA-V,30,1.5,36,0,M,M,bare,bare,2,0:14:30,14:03:21,14:02:32,,,,,96,
H145-CA-V,31,1.7,36,0,M,M,bare,bare,2,0:15:00,14:03:51,14:03:02,,,,,97,
H145-CA-V,32,1.8,36,0,M,M,bare,bare,2,0:15:30,14:04:21,14:03:32,,,,,97,
H145-CA-V,33,1.2,36,0,M,M,bare,bare,2,0:16:00,14:04:51,14:04:02,,,,,98,
H145-CA-V,34,1.2,36,0,M,M,bare,bare,2,0:16:30,14:05:21,14:04:32,,,,,98,
H145-CA-V,35,2.4,36,0,M,M,bare,bare,2,0:17:00,14:05:51,14:05:02,,,,,98,
H145-CA-V,36,1.7,36,0,M,M,bare,bare,2,0:17:30,14:06:21,14:05:32,,,,,98,
H145-CA-V,37,2.6,36,0,M,M,bare,bare,2,0:18:00,14:06:51,14:06:02,,,,,98,
H145-CA-V,38,2.1,36,0,M,M,bare,bare,2,0:18:30,14:07:21,14:06:32,,,,,97,
H145-CA-V,39,1.7,36,0,M,M,bare,bare,2,0:19:00,14:07:51,14:07:02,,,,,97,
H145-CA-V,40,2.0,36,0,M,M,bare,bare,2,0:19:30,14:08:21,14:07:32,,,,,98,
H145-CA-V,41,2.5,36,0,M,M,bare,bare,2,0:20:00,14:08:51,14:08:02,,,,,98,
H145-CA-V,42,3.3,36,0,M,M,bare,bare,2,0:20:30,14:09:21,14:08:32,,,,,98,
H145-CA-V,43,2.8,36,0,M,M,bare,bare,2,0:21:00,14:09:51,14:09:02,,,,,99,
H145-CA-V,44,1.6,36,0,M,M,bare,bare,2,0:21:30,14:10:21,14:09:32,,,,,100,
H145-CA-V,45,0.8,36,0,M,M,bare,bare,2,0:22:00,14:10:51,14:10:02,,,,,101,
H145-CA-V,46,2.3,36,0,M,M,bare,bare,2,0:22:30,14:11:21,14:10:32,,,,,102,
H145-CA-V,47,1.9,36,0,M,M,bare,bare,2,0:23:00,14:11:51,14:11:02,,,,,102,
H145-CA-V,48,3.2,36,0,M,M,bare,bare,2,0:23:30,14:12:21,14:11:32,,,,,102,
H145-CA-V,49,2.2,36,0,M,M,bare,bare,2,0:24:00,14:12:51,14:12:02,,,,,102,
H145-CA-V,50,0.8,36,0,M,M,bare,bare,2,0:24:30,14:13:21,14:12:32,,,,,102,
H145-CA-V,51,3.5,36,0,M,M,bare,bare,2,0:25:00,14:13:51,14:13:02,,,,,102,
H145-CA-V,52,1.4,36,0,M,M,bare,bare,2,0:25:30,14:14:21,14:13:32,,,,,102,
H145-CA-V,53,1.3,36,0,M,M,bare,bare,2,0:26:00,14:14:51,14:14:02,,,,,102,
H145-CA-V,54,2.2,36,0,M,M,bare,bare,2,0:26:30,14:15:21,14:14:32,,,,,102,
H145-CA-V,55,3.5,36,0,M,M,bare,bare,2,0:27:00,14:15:51,14:15:02,,,,,101,
H145-CA-V,56,2.4,36,0,M,M,bare,bare,2,0:27:30,14:16:21,14:15:32,,,,,102,
H145-CA-V,57,1.8,36,0,M,M,bare,bare,2,0:28:00,14:16:51,14:16:02,,,,,102,
H145-CA-V,58,1.5,36,0,M,M,bare,bare,2,0:28:30,14:17:21,14:16:32,,,,,103,
H145-CA-V,59,1.6,36,0,M,M,bare,bare,2,0:29:00,14:17:51,14:17:02,,,,,103,
H145-CA-V,60,1.2,36,0,M,M,bare,bare,2,0:29:30,14:18:21,14:17:32,,,,,104,
H145-CA-V,61,2.8,36,0,M,M,bare,bare,2,0:30:00,14:18:51,14:18:02,,,,,104,Last full segment
H145-CA-V,62,,,0,,,,,,0:30:30,14:19:21,14:18:32,,,,,,end of transect
H146-CA-V,1,2.7,36,0,M,M,bare,bare,2,0:00:30,10:49:49,10:49:01,,,,,79,
H146-CA-V,2,2.2,36,0,M,R,bare,sponge,2,0:01:00,10:50:19,10:49:31,,,,,78,Some heterochone and aphrocallistes?
H146-CA-V,3,1.8,36,0,M,M,bare,bare,2,0:01:30,10:50:49,10:50:01,,,,,77,
H146-CA-V,4,2.4,36,0,M,P,bare,bare,2,0:02:00,10:51:19,10:50:31,,,,,78,
H146-CA-V,5,2.0,36,0,M,M,bare,debris,2,0:02:30,10:51:49,10:51:01,,,,,78,
H146-CA-V,6,2.0,36,0,M,R,debris,sponge,2,0:03:00,10:52:19,10:51:31,,,,,76,heterochone and aphrocallistes
H146-CA-V,7,1.5,36,0,M,R,bare,sponge,2,0:03:30,10:52:49,10:52:01,,,,,75,heterochone and aphrocallistes
H146-CA-V,8,0.9,36,0,M,C,sponge,debris,2,0:04:00,10:53:19,10:52:31,,,,,75,heterochone and aphrocallistes
H146-CA-V,9,0.6,36,0,M,M,sponge,bare,2,0:04:30,10:53:49,10:53:01,,,,,73,heterochone and aphrocallistes
H146-CA-V,10,,,-1,,,,,,0:05:00,10:54:19,10:53:31,,,,,,
H146-CA-V,11,0.6,36,0,M,R,debris,Heterochone calyx,2,0:05:34,10:54:53,10:54:05,,,,,73,
H146-CA-V,12,0.6,36,0,M,R,bare,sponge,2,0:06:00,10:55:19,10:54:31,,,,,72,"Some rhabdocalyptus, heterochone, and aphrocallistes"
H146-CA-V,13,1.2,36,0,M,M,bare,sponge,1,0:06:30,10:55:49,10:55:01,,,,,74,
H146-CA-V,14,2.1,36,0,M,M,bare,sponge,2,0:07:00,10:56:19,10:55:31,,,,,75,heterochone and aphrocallistes
H146-CA-V,15,1.2,36,0,M,M,sponge,debris,2,0:07:30,10:56:49,10:56:01,,,,,76,heterochone and aphrocallistes
H146-CA-V,16,,,-1,,,,,,0:08:00,10:57:19,10:56:31,,,,,,
H146-CA-V,17,0.5,36,0,M,M,bare,sponge,2,0:08:30,10:57:49,10:57:01,,,,,77,heterochone and aphrocallistes
H146-CA-V,18,1.6,36,0,R,R,bare,sponge,2,0:09:00,10:58:19,10:57:31,,,,,78,heterochone and aphrocallistes
H146-CA-V,19,,,-1,,,,,,0:09:30,10:58:49,10:58:01,,,,,,
H146-CA-V,20,0.8,36,0,M,M,bare,bare,2,0:10:00,10:59:19,10:58:31,,,,,80,
H146-CA-V,21,0.8,36,0,M,M,debris,sponge,2,0:10:30,10:59:49,10:59:01,,,,,81,heterochone and aphrocallistes
H146-CA-V,22,1.7,36,0,M,M,bare,bare,2,0:11:00,11:00:19,10:59:31,,,,,82,
H146-CA-V,23,3.1,36,0,M,M,bare,bare,2,0:11:30,11:00:49,11:00:01,,,,,82,
H146-CA-V,24,1.8,36,0,M,M,bare,bare,2,0:12:00,11:01:19,11:00:31,,,,,83,
H146-CA-V,25,2.2,36,0,M,M,bare,bare,2,0:12:30,11:01:49,11:01:01,,,,,84,
H146-CA-V,26,2.1,36,0,M,M,bare,bare,2,0:13:00,11:02:19,11:01:31,,,,,86,
H146-CA-V,27,2.2,36,0,M,M,bare,bare,2,0:13:30,11:02:49,11:02:01,,,,,87,
H146-CA-V,28,2.3,36,0,M,M,bare,bare,2,0:14:00,11:03:19,11:02:31,,,,,87,
H146-CA-V,29,2.7,36,0,M,M,bare,bare,2,0:14:30,11:03:49,11:03:01,,,,,87,
H146-CA-V,30,1.3,36,0,M,M,bare,bare,2,0:15:00,11:04:19,11:03:31,,,,,87,
H146-CA-V,31,2.3,36,0,M,M,bare,sponge,2,0:15:30,11:04:49,11:04:01,,,,,86,heterochone and aphrocallistes
H146-CA-V,32,1.7,36,0,M,C,debris,sponge,2,0:16:00,11:05:19,11:04:31,,,,,84,heterochone and aphrocallistes
H146-CA-V,33,2.0,36,0,M,R,debris,sponge,2,0:16:30,11:05:49,11:05:01,,,,,81,
H146-CA-V,34,0.5,36,0,M,P,bare,bare,2,0:17:00,11:06:19,11:05:31,,,,,80,
H146-CA-V,35,0.6,36,0,R,M,sponge,debris,2,0:17:30,11:06:49,11:06:01,,,,,79,
H146-CA-V,36,1.0,36,0,R,R,sponge,debris,3,0:18:00,11:07:19,11:06:31,,,,,76,heterochone and aphrocallistes
H146-CA-V,37,1.2,36,0,R,R,sponge,debris,3,0:18:30,11:07:49,11:07:01,,,,,74,heterochone and aphrocallistes
H146-CA-V,38,,,-1,,,,,,0:19:00,11:08:19,11:07:31,,,,,,
H146-CA-V,39,,,-1,,,,,,0:19:30,11:08:49,11:08:01,,,,,,
H146-CA-V,40,0.5,36,0,M,M,bare,sponge,2,0:20:00,11:09:19,11:08:31,,,,,80,heterochone and aphrocallistes
H146-CA-V,41,,,-1,,,,,,0:20:30,11:09:49,11:09:01,,,,,,
H146-CA-V,42,,,-1,,,,,,0:21:00,11:10:19,11:09:31,,,,,,
H146-CA-V,43,,,-1,,,,,,0:21:30,111049,111001,,,,,,Yelloweye at video time 0:21:40
H146-CA-V,44,0.9,36,0,R,R,sponge,debris,3,0:22:00,11:11:19,11:10:31,,,,,83,heterochone and aphrocallistes
H146-CA-V,45,0.9,36,0,R,R,debris,sponge,3,0:22:30,11:11:49,11:11:01,,,,,86,heterochone and aphrocallistes
H146-CA-V,46,,,-1,,,,,,0:23:00,11:12:19,11:11:31,,,,,,
H146-CA-V,47,,,-1,,,,,,0:23:30,11:12:49,11:12:01,,,,,,
H146-CA-V,48,1.0,36,0,M,R,debris,sponge,2,0:24:00,11:13:19,11:12:31,,,,,90,heterochone and aphrocallistes
H146-CA-V,49,0.5,36,0,M,M,debris,sponge,2,0:24:30,11:13:49,11:13:01,,,,,91,heterochone and aphrocallistes
H146-CA-V,50,1.0,36,0,M,M,debris,sponge,2,0:25:00,11:14:19,11:13:31,,,,,91,heterochone and aphrocallistes
H146-CA-V,51,0.5,36,0,M,P,debris,sponge,2,0:25:30,11:14:49,11:14:01,,,,,90,heterochone and aphrocallistes
H146-CA-V,52,0.8,36,0,M,P,debris,bare,2,0:26:00,11:15:19,11:14:31,,,,,90,
H146-CA-V,53,1.8,36,0,M,P,debris,bare,2,0:26:30,11:15:49,11:15:01,,,,,90,
H146-CA-V,54,1.5,36,0,M,P,debris,bare,2,0:27:00,11:16:19,11:15:31,,,,,89,
H146-CA-V,55,1.7,36,0,M,M,debris,sponge,2,0:27:30,11:16:49,11:16:01,,,,,87,heterochone and aphrocallistes
H146-CA-V,56,0.5,36,0,M,M,debris,sponge,2,0:28:00,11:17:19,11:16:31,,,,,85,heterochone and aphrocallistes
